eid	id	rab	struc	class	tails	hydrox	carbon	dbonds	rt	hydrsn1	carbsn1	dbonsn1	hydrsn2	carbsn2	dbonsn2	hydrsn3	carbsn3	dbonsn3	stereo	ms2	annot	frac_molar
K562 1b 6hrs 1	PE 38:2_24.94 | 20:1/18:1	38.45971765193778		PE	2	NA	38	2	24.94	NA	20	1	NA	18	1	NA	NA	NA	TRUE	TRUE	20:1/18:1	9.624715039809295e-4
K562 1b 6hrs 1	PE 38:2_24.94 | 18:0/20:2	11.755841485131093		PE	2	NA	38	2	24.94	NA	18	0	NA	20	2	NA	NA	NA	TRUE	TRUE	18:0/20:2	2.9419515081087553e-4
K562 1b 6hrs 1	PE 38:2_25.37 | 18:0/20:2	82.4533215641976		PE	2	NA	38	2	25.37	NA	18	0	NA	20	2	NA	NA	NA	TRUE	TRUE	18:0/20:2	0.002063430967754855
K562 1b 6hrs 1	PE 38:3_21.69 | 18:1_20:2	3.5156928093210884		PE	2	NA	38	3	21.69	NA	18	1	NA	20	2	NA	NA	NA	FALSE	TRUE	18:1_20:2	8.798177293825551e-5
K562 1b 6hrs 1	PE 38:3_21.69 | 18:2_20:1	1.1209269039100973		PE	2	NA	38	3	21.69	NA	18	2	NA	20	1	NA	NA	NA	FALSE	TRUE	18:2_20:1	2.8051693276138242e-5
K562 1b 6hrs 1	PE 38:3_21.69 | 18:0_20:3	0.3538125905946955		PE	2	NA	38	3	21.69	NA	18	0	NA	20	3	NA	NA	NA	FALSE	TRUE	18:0_20:3	8.854317113789518e-6
K562 1b 6hrs 1	PE 38:3_22.50 | 18:1/20:2	50.80850525950221		PE	2	NA	38	3	22.5	NA	18	1	NA	20	2	NA	NA	NA	TRUE	TRUE	18:1/20:2	0.001271505394675516
K562 1b 6hrs 1	PE 38:3_22.50 | 18:0/20:3	20.36445319559933		PE	2	NA	38	3	22.5	NA	18	0	NA	20	3	NA	NA	NA	TRUE	TRUE	18:0/20:3	5.096294796623445e-4
K562 1b 6hrs 1	PE 38:3_22.98 | 18:0/20:3	10.921850113367901		PE	2	NA	38	3	22.98	NA	18	0	NA	20	3	NA	NA	NA	TRUE	TRUE	18:0/20:3	2.733241465785396e-4
K562 1b 6hrs 1	PE 38:3_22.98 | 18:1_20:2	1.588593511133093		PE	2	NA	38	3	22.98	NA	18	1	NA	20	2	NA	NA	NA	FALSE	TRUE	18:1_20:2	3.975525768836675e-5
K562 1b 6hrs 1	PE 38:3_23.75 | 18:0/20:3	13.307860721850545		PE	2	NA	38	3	23.75	NA	18	0	NA	20	3	NA	NA	NA	TRUE	TRUE	18:0/20:3	3.330351210491241e-4
K562 1b 6hrs 1	PE 38:4_21.10 | 18:0/20:4	468.09849132264765		PE	2	NA	38	4	21.1	NA	18	0	NA	20	4	NA	NA	NA	TRUE	TRUE	18:0/20:4	0.011714372503507261
K562 1b 6hrs 1	PE 38:5_17.57 | 18:1/20:4	247.49710477080671		PE	2	NA	38	5	17.57	NA	18	1	NA	20	4	NA	NA	NA	TRUE	TRUE	18:1/20:4	0.006193724894589338
K562 1b 6hrs 1	PE 38:5_18.60 | 18:1/20:4	19.942163319520443		PE	2	NA	38	5	18.6	NA	18	1	NA	20	4	NA	NA	NA	TRUE	TRUE	18:1/20:4	4.990614880867461e-4
K562 1b 6hrs 1	PE 38:5_18.60 | 18:0/20:5	19.210183963351568		PE	2	NA	38	5	18.6	NA	18	0	NA	20	5	NA	NA	NA	TRUE	TRUE	18:0/20:5	4.807433798210877e-4
K562 1b 6hrs 1	PE 38:5_18.60 | 16:0_22:5	4.2371222290694295		PE	2	NA	38	5	18.6	NA	16	0	NA	22	5	NA	NA	NA	FALSE	TRUE	16:0_22:5	1.0603586436256659e-4
K562 1b 6hrs 1	PE 38:6_15.25 | 18:1/20:5	9.583759128814732		PE	2	NA	38	6	15.25	NA	18	1	NA	20	5	NA	NA	NA	TRUE	TRUE	18:1/20:5	2.398378257994446e-4
K562 1b 6hrs 1	PE 38:6_15.25 | 18:2_20:4	1.3704833475697362		PE	2	NA	38	6	15.25	NA	18	2	NA	20	4	NA	NA	NA	FALSE	TRUE	18:2_20:4	3.42969540404258e-5
K562 1b 6hrs 1	PE 38:6_16.19 | 16:0/22:6	32.335151498313586		PE	2	NA	38	6	16.19	NA	16	0	NA	22	6	NA	NA	NA	TRUE	TRUE	16:0/22:6	8.092015176940601e-4
K562 1b 6hrs 1	PE 39:3_24.60 | 18:0_21:3	2.509289655830246		PE	2	NA	39	3	24.6	NA	18	0	NA	21	3	NA	NA	NA	FALSE	TRUE	18:0_21:3	6.279608734592571e-5
K562 1b 6hrs 1	PE 39:3_27.28	12.93375283904606		PE	2	NA	39	3	27.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	39:3	3.236729052400381e-4
K562 1b 6hrs 1	PE 39:5_18.64	367.310501481619		PE	2	NA	39	5	18.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	39:5	0.00919210832457037
K562 1b 6hrs 1	PE 39:8_18.75	1.5642726043317081		PE	2	NA	39	8	18.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	39:8	3.9146616201209864e-5
K562 1b 6hrs 1	PE 40:1_27.55 | 22:0/18:1	19.59611266799983		PE	2	NA	40	1	27.55	NA	22	0	NA	18	1	NA	NA	NA	TRUE	TRUE	22:0/18:1	4.904014169433002e-4
K562 1b 6hrs 1	PE 40:1_27.55 | 18:0/22:1	9.939902093306264		PE	2	NA	40	1	27.55	NA	18	0	NA	22	1	NA	NA	NA	TRUE	TRUE	18:0/22:1	2.4875046155430227e-4
K562 1b 6hrs 1	PE 40:1_27.55 | 16:1_24:0	4.750130683185861		PE	2	NA	40	1	27.55	NA	16	1	NA	24	0	NA	NA	NA	FALSE	TRUE	16:1_24:0	1.1887412861756941e-4
K562 1b 6hrs 1	PE 40:2_26.67 | 22:1/18:1	27.66613359746132		PE	2	NA	40	2	26.67	NA	22	1	NA	18	1	NA	NA	NA	TRUE	TRUE	22:1/18:1	6.923572724550224e-4
K562 1b 6hrs 1	PE 40:2_26.67 | 18:0/22:2	73.54595457533536		PE	2	NA	40	2	26.67	NA	18	0	NA	22	2	NA	NA	NA	TRUE	TRUE	18:0/22:2	0.001840520155463742
K562 1b 6hrs 1	PE 40:3_25.21 | 18:1/22:2	19.270810806672895		PE	2	NA	40	3	25.21	NA	18	1	NA	22	2	NA	NA	NA	TRUE	TRUE	18:1/22:2	4.8226059348347545e-4
K562 1b 6hrs 1	PE 40:3_25.50 | 18:1_22:2	1.555972515674171		PE	2	NA	40	3	25.5	NA	18	1	NA	22	2	NA	NA	NA	FALSE	TRUE	18:1_22:2	3.893890279869111e-5
K562 1b 6hrs 1	PE 40:3_25.50 | 20:1_20:2	0.8642902705525272		PE	2	NA	40	3	25.5	NA	20	1	NA	20	2	NA	NA	NA	FALSE	TRUE	20:1_20:2	2.1629247622229036e-5
K562 1b 6hrs 1	PE 40:3_25.50 | 18:0_22:3	0.18867763795780115		PE	2	NA	40	3	25.5	NA	18	0	NA	22	3	NA	NA	NA	FALSE	TRUE	18:0_22:3	4.721741631498027e-6
K562 1b 6hrs 1	PE 40:3_25.78 | 18:1_22:2	2.252618042432022		PE	2	NA	40	3	25.78	NA	18	1	NA	22	2	NA	NA	NA	FALSE	TRUE	18:1_22:2	5.63727663009738e-5
K562 1b 6hrs 1	PE 40:3_25.78 | 18:0_22:3	1.105316659762014		PE	2	NA	40	3	25.78	NA	18	0	NA	22	3	NA	NA	NA	FALSE	TRUE	18:0_22:3	2.7661039987970947e-5
K562 1b 6hrs 1	PE 40:3_25.78 | 20:1_20:2	0.6782890234166232		PE	2	NA	40	3	25.78	NA	20	1	NA	20	2	NA	NA	NA	FALSE	TRUE	20:1_20:2	1.6974483858922984e-5
K562 1b 6hrs 1	PE 40:4_23.83 | 18:0/22:4	47.63763575232906		PE	2	NA	40	4	23.83	NA	18	0	NA	22	4	NA	NA	NA	TRUE	TRUE	18:0/22:4	0.0011921529779179156
K562 1b 6hrs 1	PE 40:4_23.83 | 20:2/20:2	5.660273526486618		PE	2	NA	40	4	23.83	NA	20	2	NA	20	2	NA	NA	NA	TRUE	TRUE	20:2/20:2	1.416508572237666e-4
K562 1b 6hrs 1	PE 40:4_24.92 | 20:0/20:4	10.736050879917217		PE	2	NA	40	4	24.92	NA	20	0	NA	20	4	NA	NA	NA	TRUE	TRUE	20:0/20:4	2.6867443829736677e-4
K562 1b 6hrs 1	PE 40:5_20.51 | 18:1/22:4	16.53397512273998		PE	2	NA	40	5	20.51	NA	18	1	NA	22	4	NA	NA	NA	TRUE	TRUE	18:1/22:4	4.1377006579155237e-4
K562 1b 6hrs 1	PE 40:5_21.44 | 18:0/22:5	121.17641714627753		PE	2	NA	40	5	21.44	NA	18	0	NA	22	5	NA	NA	NA	TRUE	TRUE	18:0/22:5	0.003032493621333747
K562 1b 6hrs 1	PE 40:5_21.44 | 20:1/20:4	14.779876499617027		PE	2	NA	40	5	21.44	NA	20	1	NA	20	4	NA	NA	NA	TRUE	TRUE	20:1/20:4	3.6987296921879673e-4
K562 1b 6hrs 1	PE 40:5_22.76 | 18:0/22:5	24.049110930702913		PE	2	NA	40	5	22.76	NA	18	0	NA	22	5	NA	NA	NA	TRUE	TRUE	18:0/22:5	6.018396748607334e-4
K562 1b 6hrs 1	PE 40:6_20.33 | 18:0/22:6	172.95614093638494		PE	2	NA	40	6	20.33	NA	18	0	NA	22	6	NA	NA	NA	TRUE	TRUE	18:0/22:6	0.004328304190797738
K562 1b 6hrs 1	PE 40:7_16.80 | 18:1/22:6	65.24117778361354		PE	2	NA	40	7	16.8	NA	18	1	NA	22	6	NA	NA	NA	TRUE	TRUE	18:1/22:6	0.0016326894303062554
K562 1b 6hrs 1	PE 40:8_14.56 | 20:4/20:4	2.37223165468778		PE	2	NA	40	8	14.56	NA	20	4	NA	20	4	NA	NA	NA	TRUE	TRUE	20:4/20:4	5.936615003629592e-5
K562 1b 6hrs 1	PE 41:3_26.03	0.3879933265266809		PE	2	NA	41	3	26.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	41:3	9.709705201069857e-6
K562 1b 6hrs 1	PE 41:5_22.87	164.96640407654093		PE	2	NA	41	5	22.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	41:5	0.004128357479761016
K562 1b 6hrs 1	PE 42:1_28.30 | 24:0/18:1	42.858987463185464		PE	2	NA	42	1	28.3	NA	24	0	NA	18	1	NA	NA	NA	TRUE	TRUE	24:0/18:1	0.0010725651835541627
K562 1b 6hrs 1	PE 42:2_27.55 | 24:1/18:1	31.677091355703656		PE	2	NA	42	2	27.55	NA	24	1	NA	18	1	NA	NA	NA	TRUE	TRUE	24:1/18:1	7.927332705555954e-4
K562 1b 6hrs 1	PE 42:2_27.55 | 18:0_24:2	4.964980601528294		PE	2	NA	42	2	27.55	NA	18	0	NA	24	2	NA	NA	NA	FALSE	TRUE	18:0_24:2	1.242508431818481e-4
K562 1b 6hrs 1	PE 42:3_26.67 | 18:1_24:2	14.709038139279333		PE	2	NA	42	3	26.67	NA	18	1	NA	24	2	NA	NA	NA	FALSE	TRUE	18:1_24:2	3.681002078108531e-4
K562 1b 6hrs 1	PE 42:3_26.94 | 20:1_22:2	0.5326129346157776		PE	2	NA	42	3	26.94	NA	20	1	NA	22	2	NA	NA	NA	FALSE	TRUE	20:1_22:2	1.3328875080639485e-5
K562 1b 6hrs 1	PE 42:3_26.94 | 20:2_22:1	0.10987115078070606		PE	2	NA	42	3	26.94	NA	20	2	NA	22	1	NA	NA	NA	FALSE	TRUE	20:2_22:1	2.749574312870536e-6
K562 1b 6hrs 1	PE 42:3_26.94 | 18:1_24:2	0.317283398842451		PE	2	NA	42	3	26.94	NA	18	1	NA	24	2	NA	NA	NA	FALSE	TRUE	18:1_24:2	7.94015787728199e-6
K562 1b 6hrs 1	PE 42:5_25.08 | 20:4_22:1	4.411772248601209		PE	2	NA	42	5	25.08	NA	20	4	NA	22	1	NA	NA	NA	FALSE	TRUE	20:4_22:1	1.1040655861701546e-4
K562 1b 6hrs 1	PE 42:5_25.08 | 20:0_22:5	1.0540273331905057		PE	2	NA	42	5	25.08	NA	20	0	NA	22	5	NA	NA	NA	FALSE	TRUE	20:0_22:5	2.6377501826557493e-5
K562 1b 6hrs 1	PE 42:6_20.89	13.408589707075818		PE	2	NA	42	6	20.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	42:6	3.355559086113634e-4
K562 1b 6hrs 1	PE 42:6_21.53	33.13511443890773		PE	2	NA	42	6	21.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	42:6	8.292209453334062e-4
K562 1b 6hrs 1	PE 42:8_18.41	0.7270264006328176		PE	2	NA	42	8	18.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	42:8	1.8194158355077097e-5
K562 1b 6hrs 1	PE 43:9_16.21	141.54924366354362		PE	2	NA	43	9	16.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	43:9	0.0035423326470871695
K562 1b 6hrs 1	PE 44:5_26.73 | 24:1/20:4	5.600305122384728		PE	2	NA	44	5	26.73	NA	24	1	NA	20	4	NA	NA	NA	TRUE	TRUE	24:1/20:4	1.401501212950832e-4
K562 1b 6hrs 2	PE 30:0_15.40 | 14:0_16:0	5.737917293692143		PE	2	NA	30	0	15.4	NA	14	0	NA	16	0	NA	NA	NA	FALSE	TRUE	14:0_16:0	1.0846459504991375e-4
K562 1b 6hrs 2	PE 30:1_13.06 | 14:0_16:1	3.4541312166257696		PE	2	NA	30	1	13.06	NA	14	0	NA	16	1	NA	NA	NA	FALSE	TRUE	14:0_16:1	6.529389053279742e-5
K562 1b 6hrs 2	PE 30:1_13.06 | 12:0_18:1	0.928725343514778		PE	2	NA	30	1	13.06	NA	12	0	NA	18	1	NA	NA	NA	FALSE	TRUE	12:0_18:1	1.755581566288207e-5
K562 1b 6hrs 2	PE 32:0_19.44 | 16:0/16:0	9.686615715984738		PE	2	NA	32	0	19.44	NA	16	0	NA	16	0	NA	NA	NA	TRUE	TRUE	16:0/16:0	1.831073536374304e-4
K562 1b 6hrs 2	PE 32:0_19.44 | 18:0/14:0	5.950911076295048		PE	2	NA	32	0	19.44	NA	18	0	NA	14	0	NA	NA	NA	TRUE	TRUE	18:0/14:0	1.1249084415663587e-4
K562 1b 6hrs 2	PE 32:1_16.10 | 16:0/16:1	76.99697835847303		PE	2	NA	32	1	16.1	NA	16	0	NA	16	1	NA	NA	NA	TRUE	TRUE	16:0/16:1	0.0014554838716305189
K562 1b 6hrs 2	PE 32:1_16.10 | 14:0/18:1	16.49914972649847		PE	2	NA	32	1	16.1	NA	14	0	NA	18	1	NA	NA	NA	TRUE	TRUE	14:0/18:1	3.1188556790804234e-4
K562 1b 6hrs 2	PE 32:1_16.46 | 16:0/16:1	19.468966353860694		PE	2	NA	32	1	16.46	NA	16	0	NA	16	1	NA	NA	NA	TRUE	TRUE	16:0/16:1	3.680243969241838e-4
K562 1b 6hrs 2	PE 32:2_13.55 | 16:1/16:1	17.595140735583215		PE	2	NA	32	2	13.55	NA	16	1	NA	16	1	NA	NA	NA	TRUE	TRUE	16:1/16:1	3.3260322814852844e-4
K562 1b 6hrs 2	PE 33:1_18.07 | 16:0_17:1	3.6736029393005443		PE	2	NA	33	1	18.07	NA	16	0	NA	17	1	NA	NA	NA	FALSE	TRUE	16:0_17:1	6.944259298115717e-5
K562 1b 6hrs 2	PE 33:1_18.07 | 16:1_17:0	2.8528129064701933		PE	2	NA	33	1	18.07	NA	16	1	NA	17	0	NA	NA	NA	FALSE	TRUE	16:1_17:0	5.392709249985554e-5
K562 1b 6hrs 2	PE 33:1_18.07 | 15:0_18:1	0.7997154214621222		PE	2	NA	33	1	18.07	NA	15	0	NA	18	1	NA	NA	NA	FALSE	TRUE	15:0_18:1	1.5117124368351707e-5
K562 1b 6hrs 2	PE 33:2_14.98 | 16:1_17:1	0.9482295465334123		PE	2	NA	33	2	14.98	NA	16	1	NA	17	1	NA	NA	NA	FALSE	TRUE	16:1_17:1	1.7924506143052136e-5
K562 1b 6hrs 2	PE 33:2_19.64	0.99437271164276		PE	2	NA	33	2	19.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	33:2	1.879675637980768e-5
K562 1b 6hrs 2	PE 34:0_23.41 | 18:0/16:0	22.516960178023623		PE	2	NA	34	0	23.41	NA	18	0	NA	16	0	NA	NA	NA	TRUE	TRUE	18:0/16:0	4.256410196342928e-4
K562 1b 6hrs 2	PE 34:1_20.10 | 16:0/18:1	621.6921702040893		PE	2	NA	34	1	20.1	NA	16	0	NA	18	1	NA	NA	NA	TRUE	TRUE	16:0/18:1	0.011751927752778535
K562 1b 6hrs 2	PE 34:1_20.10 | 18:0/16:1	157.5619632531277		PE	2	NA	34	1	20.1	NA	18	0	NA	16	1	NA	NA	NA	TRUE	TRUE	18:0/16:1	0.0029784142337337793
K562 1b 6hrs 2	PE 34:2_16.75 | 16:1_18:1	240.98547507814067		PE	2	NA	34	2	16.75	NA	16	1	NA	18	1	NA	NA	NA	FALSE	TRUE	16:1_18:1	0.004555379701271799
K562 1b 6hrs 2	PE 34:2_17.12 | 18:1/16:1	23.503486228376318		PE	2	NA	34	2	17.12	NA	18	1	NA	16	1	NA	NA	NA	TRUE	TRUE	18:1/16:1	4.442894495576951e-4
K562 1b 6hrs 2	PE 34:2_17.12 | 16:0/18:2	15.594711454245676		PE	2	NA	34	2	17.12	NA	16	0	NA	18	2	NA	NA	NA	TRUE	TRUE	16:0/18:2	2.9478885390427193e-4
K562 1b 6hrs 2	PE 34:2_17.80 | 18:1/16:1	10.845913914736325		PE	2	NA	34	2	17.8	NA	18	1	NA	16	1	NA	NA	NA	TRUE	TRUE	18:1/16:1	2.050217178977724e-4
K562 1b 6hrs 2	PE 34:2_17.80 | 16:0/18:2	7.850834083493588		PE	2	NA	34	2	17.8	NA	16	0	NA	18	2	NA	NA	NA	TRUE	TRUE	16:0/18:2	1.4840533526098613e-4
K562 1b 6hrs 2	PE 34:3_14.27 | 16:1_18:2	2.0981127473573777		PE	2	NA	34	3	14.27	NA	16	1	NA	18	2	NA	NA	NA	FALSE	TRUE	16:1_18:2	3.9660897476050274e-5
K562 1b 6hrs 2	PE 34:3_14.61 | 16:1_18:2	3.5539636170892543		PE	2	NA	34	3	14.61	NA	16	1	NA	18	2	NA	NA	NA	FALSE	TRUE	16:1_18:2	6.718103535118588e-5
K562 1b 6hrs 2	PE 34:3_14.61 | 16:2_18:1	0.5304975962145386		PE	2	NA	34	3	14.61	NA	16	2	NA	18	1	NA	NA	NA	FALSE	TRUE	16:2_18:1	1.0028064888913297e-5
K562 1b 6hrs 2	PE 34:4_13.59 | 14:0_20:4	3.109818249395012		PE	2	NA	34	4	13.59	NA	14	0	NA	20	4	NA	NA	NA	FALSE	TRUE	14:0_20:4	5.878529784147828e-5
K562 1b 6hrs 2	PE 35:0_24.69	0.459083288266695		PE	2	NA	35	0	24.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	35:0	8.678110960360158e-6
K562 1b 6hrs 2	PE 35:1_21.58 | 17:0_18:1	3.4791261883980207		PE	2	NA	35	1	21.58	NA	17	0	NA	18	1	NA	NA	NA	FALSE	TRUE	17:0_18:1	6.576637372709888e-5
K562 1b 6hrs 2	PE 35:1_22.14 | 17:0/18:1	19.464638587190773		PE	2	NA	35	1	22.14	NA	17	0	NA	18	1	NA	NA	NA	TRUE	TRUE	17:0/18:1	3.679425885893304e-4
K562 1b 6hrs 2	PE 35:1_22.14 | 17:1_18:0	8.844129999232115		PE	2	NA	35	1	22.14	NA	17	1	NA	18	0	NA	NA	NA	FALSE	TRUE	17:1_18:0	1.6718173682811073e-4
K562 1b 6hrs 2	PE 35:2_18.76 | 17:1_18:1	16.29853553619556		PE	2	NA	35	2	18.76	NA	17	1	NA	18	1	NA	NA	NA	FALSE	TRUE	17:1_18:1	3.080933318407166e-4
K562 1b 6hrs 2	PE 36:0_26.17 | 18:0/18:0	9.905288925494643		PE	2	NA	36	0	26.17	NA	18	0	NA	18	0	NA	NA	NA	TRUE	TRUE	18:0/18:0	1.8724096168783416e-4
K562 1b 6hrs 2	PE 36:1_24.12 | 18:0/18:1	1224.7151832286204		PE	2	NA	36	1	24.12	NA	18	0	NA	18	1	NA	NA	NA	TRUE	TRUE	18:0/18:1	0.023150950005223343
K562 1b 6hrs 2	PE 36:1_24.98 | 18:0/18:1	88.53878755694589		PE	2	NA	36	1	24.98	NA	18	0	NA	18	1	NA	NA	NA	TRUE	TRUE	18:0/18:1	0.0016736601883634132
K562 1b 6hrs 2	PE 36:2_20.78 | 18:1/18:1	1055.747182751137		PE	2	NA	36	2	20.78	NA	18	1	NA	18	1	NA	NA	NA	TRUE	TRUE	18:1/18:1	0.019956925969998693
K562 1b 6hrs 2	PE 36:2_21.78 | 18:1/18:1	132.93584460138857		PE	2	NA	36	2	21.78	NA	18	1	NA	18	1	NA	NA	NA	TRUE	TRUE	18:1/18:1	0.0025129035178249968
K562 1b 6hrs 2	PE 36:3_17.82 | 18:1/18:2	74.10489190990505		PE	2	NA	36	3	17.82	NA	18	1	NA	18	2	NA	NA	NA	TRUE	TRUE	18:1/18:2	0.001400814386268972
K562 1b 6hrs 2	PE 36:3_18.46 | 18:1/18:2	32.9156003144098		PE	2	NA	36	3	18.46	NA	18	1	NA	18	2	NA	NA	NA	TRUE	TRUE	18:1/18:2	6.222078632698437e-4
K562 1b 6hrs 2	PE 36:3_18.46 | 16:1_20:2	6.470431197401204		PE	2	NA	36	3	18.46	NA	16	1	NA	20	2	NA	NA	NA	FALSE	TRUE	16:1_20:2	1.2231140040933893e-4
K562 1b 6hrs 2	PE 36:3_18.46 | 16:0/20:3	7.016638950433347		PE	2	NA	36	3	18.46	NA	16	0	NA	20	3	NA	NA	NA	TRUE	TRUE	16:0/20:3	1.3263643643083813e-4
K562 1b 6hrs 2	PE 36:4_16.92 | 16:0/20:4	133.43537390056184		PE	2	NA	36	4	16.92	NA	16	0	NA	20	4	NA	NA	NA	TRUE	TRUE	16:0/20:4	0.0025223461849770592
K562 1b 6hrs 2	PE 36:5_14.10 | 16:1/20:4	14.748785354307726		PE	2	NA	36	5	14.1	NA	16	1	NA	20	4	NA	NA	NA	TRUE	TRUE	16:1/20:4	2.787982030852388e-4
K562 1b 6hrs 2	PE 36:5_14.68 | 16:0/20:5	9.372944475175927		PE	2	NA	36	5	14.68	NA	16	0	NA	20	5	NA	NA	NA	TRUE	TRUE	16:0/20:5	1.7717798547617559e-4
K562 1b 6hrs 2	PE 36:5_14.68 | 16:1_20:4	1.5268152504628032		PE	2	NA	36	5	14.68	NA	16	1	NA	20	4	NA	NA	NA	FALSE	TRUE	16:1_20:4	2.8861586771133025e-5
K562 1b 6hrs 2	PE 37:1_25.14 | 18:1_19:0	1.9958273106093134		PE	2	NA	37	1	25.14	NA	18	1	NA	19	0	NA	NA	NA	FALSE	TRUE	18:1_19:0	3.772738259451326e-5
K562 1b 6hrs 2	PE 37:1_25.55 | 18:1_19:0	2.384002144323072		PE	2	NA	37	1	25.55	NA	18	1	NA	19	0	NA	NA	NA	FALSE	TRUE	18:1_19:0	4.50651018386745e-5
K562 1b 6hrs 2	PE 37:1_25.55 | 18:0_19:1	2.235104546753819		PE	2	NA	37	1	25.55	NA	18	0	NA	19	1	NA	NA	NA	FALSE	TRUE	18:0_19:1	4.22504712335927e-5
K562 1b 6hrs 2	PE 37:2_22.51 | 19:1/18:1	9.758038490073892		PE	2	NA	37	2	22.51	NA	19	1	NA	18	1	NA	NA	NA	TRUE	TRUE	19:1/18:1	1.8445746760255115e-4
K562 1b 6hrs 2	PE 37:2_23.85 | 18:0_19:2	3.8535180478724342		PE	2	NA	37	2	23.85	NA	18	0	NA	19	2	NA	NA	NA	FALSE	TRUE	18:0_19:2	7.284355162098701e-5
K562 1b 6hrs 2	PE 37:2_27.10	2.5093305776151023		PE	2	NA	37	2	27.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	37:2	4.743420147352008e-5
K562 1b 6hrs 2	PE 37:3_20.51 | 18:1_19:2	2.1460719331136415		PE	2	NA	37	3	20.51	NA	18	1	NA	19	2	NA	NA	NA	FALSE	TRUE	18:1_19:2	4.056747618670811e-5
K562 1b 6hrs 2	PE 37:3_21.89 | 18:0_19:3	0.9254679361672911		PE	2	NA	37	3	21.89	NA	18	0	NA	19	3	NA	NA	NA	FALSE	TRUE	18:0_19:3	1.7494240469170898e-5
K562 1b 6hrs 2	PE 37:4_19.05 | 17:0_20:4	3.2687614717776827		PE	2	NA	37	4	19.05	NA	17	0	NA	20	4	NA	NA	NA	FALSE	TRUE	17:0_20:4	6.178982219574474e-5
K562 1b 6hrs 2	PE 38:1_26.42 | 18:0/20:1	50.054773921540615		PE	2	NA	38	1	26.42	NA	18	0	NA	20	1	NA	NA	NA	TRUE	TRUE	18:0/20:1	9.461918856312775e-4
K562 1b 6hrs 2	PE 38:1_26.42 | 20:0/18:1	35.50252379237059		PE	2	NA	38	1	26.42	NA	20	0	NA	18	1	NA	NA	NA	TRUE	TRUE	20:0/18:1	6.711088134056345e-4
K562 1b 6hrs 2	PE 38:2_24.39 | 20:1/18:1	91.42427595781156		PE	2	NA	38	2	24.39	NA	20	1	NA	18	1	NA	NA	NA	TRUE	TRUE	20:1/18:1	0.0017282049499732011
K562 1b 6hrs 2	PE 38:2_24.94 | 20:1/18:1	62.02896385527984		PE	2	NA	38	2	24.94	NA	20	1	NA	18	1	NA	NA	NA	TRUE	TRUE	20:1/18:1	0.0011725415515007316
K562 1b 6hrs 2	PE 38:2_24.94 | 18:0/20:2	15.352859598337924		PE	2	NA	38	2	24.94	NA	18	0	NA	20	2	NA	NA	NA	TRUE	TRUE	18:0/20:2	2.9021709689377225e-4
K562 1b 6hrs 2	PE 38:2_25.37 | 18:0/20:2	101.33083576415568		PE	2	NA	38	2	25.37	NA	18	0	NA	20	2	NA	NA	NA	TRUE	TRUE	18:0/20:2	0.0019154699352866191
K562 1b 6hrs 2	PE 38:3_21.69 | 18:1_20:2	4.20280923402971		PE	2	NA	38	3	21.69	NA	18	1	NA	20	2	NA	NA	NA	FALSE	TRUE	18:1_20:2	7.944624823055678e-5
K562 1b 6hrs 2	PE 38:3_21.69 | 18:2_20:1	1.2481889649757718		PE	2	NA	38	3	21.69	NA	18	2	NA	20	1	NA	NA	NA	FALSE	TRUE	18:2_20:1	2.3594677947118533e-5
K562 1b 6hrs 2	PE 38:3_21.69 | 18:0_20:3	0.5267329729431377		PE	2	NA	38	3	21.69	NA	18	0	NA	20	3	NA	NA	NA	FALSE	TRUE	18:0_20:3	9.956901726785311e-6
K562 1b 6hrs 2	PE 38:3_22.50 | 18:1/20:2	54.8413181126458		PE	2	NA	38	3	22.5	NA	18	1	NA	20	2	NA	NA	NA	TRUE	TRUE	18:1/20:2	0.0010366725514902085
K562 1b 6hrs 2	PE 38:3_22.50 | 18:0/20:3	21.852905106069596		PE	2	NA	38	3	22.5	NA	18	0	NA	20	3	NA	NA	NA	TRUE	TRUE	18:0/20:3	4.130883004534995e-4
K562 1b 6hrs 2	PE 38:3_22.98 | 18:0/20:3	11.81802362868672		PE	2	NA	38	3	22.98	NA	18	0	NA	20	3	NA	NA	NA	TRUE	TRUE	18:0/20:3	2.2339763394376173e-4
K562 1b 6hrs 2	PE 38:3_22.98 | 18:1_20:2	1.5213123718311081		PE	2	NA	38	3	22.98	NA	18	1	NA	20	2	NA	NA	NA	FALSE	TRUE	18:1_20:2	2.8757565142405163e-5
