time (s),POPE A,POPE B,POPE C,SoyPI A,SoyPI B,SoyPI C,xPE A,xPE B,xPE C,POPG A,POPG B,POPG C
,,,,,,,-0.00362718,0.00421012,-0.007982478,,,
,,,,,,,0.004106756,0.01167105,0.004797068,,,
,,,,,,,0.006109251,-0.002100697,0.006023781,,,
,,,,,,,-0.004684592,0.004831463,0.000223351,,,
,,,,,,,-0.000740556,0.000295895,0.007034169,,,
,,,,,,,0.010746188,-0.000370532,0.006743806,,,
,,,,,,,-0.002083999,-0.000338812,0.00764459,,,
,,,,,,,-0.0024926,-0.006430724,-0.00396611,,,
,,,,,,,-0.002136687,0.000420741,-0.002707893,,,
,,,,,,,-0.001243217,0.003049562,-0.001073639,,,
,,,,,,,-0.000180592,0.01051497,0.008713204,,,
,,,,,,,0.005295821,0.001180378,-0.00449407,,,
,,,,,,,0.005480821,-0.00427185,-0.002739468,,,
,,,,,,,0.002331812,0.002975898,0.006428137,,,
,,,,,,,-0.000109438,0.008402105,-2.82E-05,,,
,,,,,,,-0.000385147,0.005300546,9.67044E-05,,,
,,,,,,,-0.001885852,0.002091887,0.005168118,,,
,,,,,,,0.001080965,-0.004855425,0.002026032,,,
,,,,,,,0.007835447,-0.000870237,0.003103829,,,
,,,,,,,0.000744171,0.002798389,0.008375696,,,
,,,,,,,0.00444759,-0.009198691,0.001958678,,,
,,,,,,,0.005995919,0.003025394,0.003417083,,,
,,,,,,,-0.006556041,0.003919428,0.007664724,,,
,,,,,,,-0.000447395,-0.000518555,-0.007235458,,,
,,,,,,,0.009488482,0.00679147,0.001602085,,,
,,,,,,,0.009915618,0.002380928,0.005862085,,,
,,,,,,,-0.003074411,0.000881343,-0.003540524,,,
,,,,,,,0.006320018,0.006784882,0.010931311,,,
,,,,,,,-0.001181493,0.004833664,-0.008683019,,,
,,,,,,,-0.001246334,0.006390114,0.003099579,,,
,,,,,,,0.01165957,0.003030021,0.005505127,,,
,,,,,,,-0.003274988,0.00229618,0.00824137,,,
,,,,,,,0.002423063,0.00038618,-0.00184349,,,
,,,,,,,-0.006923453,-0.011451671,0.003806014,,,
,,,,,,,0.000322682,0.00249363,-0.000680289,,,
,,,,,,,0.008791815,-0.00046764,0.007447987,,,
,,,,,,,0.004808904,0.008763153,0.00041382,,,
,,,,,,,-0.009844782,-0.009395515,0.004693019,,,
,,,,,,,-0.001578481,0.007088546,0.000220338,,,
,,,,,,,0.004353201,0.01164213,0.010194828,,,
,,,,,,,0.001140671,0.013192938,0.00907033,,,
,,,,,,,0.002789039,-0.000532747,0.006695074,,,
,,,,,,,0.003081133,-0.000689304,-0.000448307,,,
,,,,,,,0.002095982,0.009761041,0.009497454,,,
,,,,,,,0.015595267,-0.001853673,-8.10E-05,,,
,,,,,,,-0.004350639,-0.002251837,-0.000891635,,,
,,,,,,,0.009141712,0.001646877,0.003112301,,,
,,,,,,,0.010085848,0.002062391,0.004434673,,,
,,,,,,,0.004889993,0.000227086,0.004284967,,,
,,,,,,,-0.001413585,-0.001306942,-0.002658958,,,
,,,,,,,-0.001773083,0.004081097,0.010913526,,,
,,,,,,,0.01193868,0.001880155,0.002244649,,,
,,,,,,,0.005528288,0.007349125,-0.006597075,,,
,,,,,,,-0.005143607,-0.001688646,0.005265639,,,
,,,,,,,0.006963479,0.000223894,0.006616187,,,
,,,,,,,0.008970322,-0.005737366,0.008229095,,,
,,,,,,,-0.000296331,-0.002619468,-0.001914477,,,
,,,,,,,0.004760069,0.004736704,0.014588106,,,
,,,,,,,0.002267147,-0.004659236,0.007988056,,,
,,,,,,,-0.00349897,0.008233642,-0.006760519,,,
,,,,,,,0.006033948,-0.006785871,0.00421571,,,
,,,,,,,-0.00728432,0.008052965,0.003920119,,,
,,,,,,,0.005172571,-0.003787417,-0.001750377,,,
,,,,,,,-0.001388809,-0.00130178,0.004678091,,,
,,,,,,,0.004163501,-0.004454122,0.006471695,,,
,,,,,,,0.011877713,-0.00105191,0.003111218,,,
,,,,,,,-0.0027312,-0.003559789,0.005849295,,,
,,,,,,,-0.003366366,-0.001511813,0.000370691,,,
,,,,,,,0.001192276,0.002876264,0.005169325,,,
,,,,,,,0.000328461,-0.000263781,0.005021396,,,
,,,,,,,0.003426223,0.000644517,0.003392495,,,
,,,,,,,0.010079647,0.00497099,0.004603198,,,
,,,,,,,-0.000547466,0.00663844,0.009395347,,,
,,,,,,,0.002702791,-0.004185301,0.01734437,,,
,,,,,,,-0.003628212,0.010356613,0.00294327,,,
,,,,,,,0.000988832,0.001152353,0.003822292,,,
,,,,,,,0.003751066,0.003487421,-0.000936923,,,
,,,,,,,0.013226088,0.006569156,0.010451638,,,
,,,,,,,0.000554595,-0.006766173,0.011177572,,,
,,,,,,,0.006940867,-0.000392962,0.000430424,,,
,,,,,,,-0.003177108,-0.006082907,0.004450892,,,
,,,,,,,0.001377431,5.95233E-05,-0.005154059,,,
,,,,,,,0.001441879,0.004939208,0.009633035,,,
,,,,,,,0.001626588,0.00525511,0.001250999,,,
,,,,,,,0.010353202,-0.001256723,0.010678852,,,
,,,,,,,0.006582946,-0.003912237,0.006809262,,,
,,,,,,,0.001523114,0.004377676,0.010713442,,,
,,,,,,,0.007007594,0.004939768,0.00429483,,,
,,,,,,,0.005724395,0.002679273,-0.000158038,,,
,,,,,,,0.00185523,0.004985128,0.005093953,,,
,,,,,,,0.003916057,-0.001750393,0.003906709,,,
,,,,,,,0.003855998,0.001272158,0.000549775,,,
,,,,,,,0.005329588,0.004340035,-0.002224053,,,
,,,,,,,0.007199786,0.005901784,0.000351764,,,
,,,,,,,-0.000435403,0.001502202,0.000307166,,,
,,,,,,,-0.002762551,0.005950055,0.01209514,,,
,,,,,,,0.007443773,0.007942876,0.003270024,,,
,,,,,,,-0.000558526,0.008576118,-0.001642349,,,
,,,,,,,-0.00245539,0.012979405,-0.007817609,,,
,,,,,,,0.003263618,0.002958819,0.004432493,,,
,,,,,,,-0.00204705,-0.00751891,-0.0004463,,,
,,,,,,,-0.004484254,-0.007004852,0.007620513,,,
,,,,,,,-0.001327478,-0.006315047,0.002273945,,,
,,,,,,,0.011816511,-0.007794718,0.000175528,,,
,,,,,,,-0.007761803,0.000793738,0.000885728,,,
,,,,,,,-0.000109413,0.011998372,0.001313632,,,
,,,,,,,0.0056594,-0.001307621,-0.000709625,,,
,,,,,,,0.012770384,-0.00560436,0.008459585,,,
,,,,,,,0.001652758,0.003947263,0.008723425,,,
,,,,,,,0.003009696,0.012591095,0.004922506,,,
,,,,,,,0.002846154,0.002492931,0.005319716,,,
,,,,,,,-0.00189762,-0.00366057,0.004457359,,,
,,,,,,,0.005357496,-0.003868468,0.00612123,,,
,,,,,,,0.004413277,0.000263759,-0.001341059,,,
,,,,,,,0.018179596,-0.001493072,0.006429699,,,
,,,,,,,0.009365495,0.000583353,0.008236131,,,
,,,,,,,0.006285943,0.007503376,-0.000677928,,,
,,,,,,,0.006150855,0.001645018,0.008042531,,,
,,,,,,,0.001892391,0.009602881,0.000757754,,,
,,,,,,,0.002605595,0.000540985,0.003170665,,,
,,,,,,,0.002889375,-0.007992224,0.004412962,,,
,,,,,,,0.008930822,0.003754003,-0.00335281,,,
,,,,,,,0.007769263,0.006637333,0.002008292,,,
,,,,,,,0.003419489,0.001501698,0.000975717,,,
,,,,,,,0.002346318,0.008245129,0.003901984,,,
,,,,,,,0.010865491,0.005066004,0.00262567,,,
,,,,,,,0.005072374,-0.008373871,0.002607651,,,
,,,,,,,-0.006663431,0.003702498,0.004997181,,,
,,,,,,,0.00620136,-0.010880441,0.006168065,,,
,,,,,,,-0.003297439,-0.003374428,0.000852548,,,
,,,,,,,-0.005794669,0.01591987,0.004069103,,,
,,,,,,,0.002041652,0.002655211,0.010782612,,,
,,,,,,,-0.000668321,-0.001635784,0.006623373,,,
,,,,,,,0.004002895,-0.001795094,0.003829226,,,
,,,,,,,0.002608108,0.006440383,-0.000953964,,,
,,,,,,,8.46405E-05,-0.000107397,0.000971583,,,
,,,,,,,-0.001026957,0.002592874,0.000465989,,,
,,,,,,,0.002104446,-0.001611952,0.005368802,,,
,,,,,,,0.008173585,0.002664129,0.007847544,,,
,,,,,,,-0.003394645,0.002757922,-0.000726249,,,
,,,,,,,0.001628641,0.003058278,-0.003841764,,,
,,,,,,,0.011768325,0.01379856,0.001446641,,,
,,,,,,,-0.002495855,-0.002187017,0.001786499,,,
,,,,,,,0.009568905,0.004728149,-0.001002073,,,
,,,,,,,0.011480248,0.004609727,0.004121862,,,
,,,,,,,0.004862233,-0.006346526,0.000247989,,,
,,,,,,,0.002808147,0.003785502,0.004638988,,,
,,,,,,,0.006757872,0.008528506,0.002502755,,,
,,,,,,,-0.002867741,0.002215318,0.002588662,,,
,,,,,,,-0.003413222,-0.004030351,-0.00079876,,,
,,,,,,,0.009440131,0.002389439,0.002520632,,,
,,,,,,,0.005746568,0.006052765,0.007351013,,,
,,,,,,,-0.004421816,0.007811809,0.009067772,,,
,,,,,,,0.002111954,-0.010077096,-0.00287178,,,
,,,,,,,-0.002226242,0.005057548,-0.004257224,,,
,,,,,,,0.011415015,-0.002775342,0.00509023,,,
,,,,,,,0.014783866,0.012225438,0.007028261,,,
,,,,,,,0.004259252,0.003867586,0.006996617,,,
,,,,,,,-0.009457816,0.002107821,0.010072931,,,
,,,,,,,0.001788269,-0.000615628,0.002403226,,,
,,,,,,,0.000658012,-0.00174903,-3.49E-06,,,
,,,,,,,0.002882779,0.004393511,0.003630617,,,
,,,,,,,0.00402474,-0.006682688,0.005763929,,,
,,,,,,,0.004655764,0.005091173,0.003713237,,,
,,,,,,,0.012624104,0.000803653,0.004530317,,,
,,,,,,,0.016392707,0.00163629,-0.008201587,,,
,,,,,,,0.011585057,-0.012305295,0.008502007,,,
,,,,,,,0.00077168,0.003870264,0.004806075,,,
,,,,,,,0.007449714,-0.002136887,0.005048426,,,
,,,,,,,0.001667587,0.003929085,-0.00542711,,,
,,,,,,,0.00335511,0.003423107,0.007726187,,,
,,,,,,,0.003506559,-0.000511859,0.000626274,,,
,,,,,,,0.009285111,0.004098791,0.002368239,,,
,,,,,,,0.004004556,-0.003743834,-0.003178758,,,
,,,,,,,0.005450976,-5.89E-05,0.011171012,,,
,,,,,,,-0.001167765,-0.00273633,-0.001083884,,,
,,,,,,,0.0034504,-0.000882049,-0.005110551,,,
,,,,,,,0.002725768,0.009047511,0.010902733,,,
,,,,,,,-0.000868891,0.005385422,0.007588175,,,
,,,,,,,0.000643779,0.004817874,0.011189836,,,
,,,,,,,-0.001767646,0.001805677,0.006892373,,,
,,,,,,,0.0001565,0.001480111,0.000898017,,,
,,,,,,,0.002336503,-0.000497725,0.001533002,,,
,,,,,,,0.001255374,0.003854662,0.009366396,,,
,,,,,,,0.006773249,-0.002447741,0.003853016,,,
,,,,,,,0.007573129,0.010037579,0.014294508,,,
,,,,,,,0.010762469,0.008863374,0.001059309,,,
,,,,,,,-0.003694276,0.007692679,0.001350697,,,
,,,,,,,0.007111636,-0.006839801,0.00743676,,,
,,,,,,,0.010392949,0.0007223,0.004141963,,,
,,,,,,,0.000140323,-0.001663446,-0.000141602,,,
,,,,,,,0.002296086,-0.007199543,-4.45E-05,,,
,,,,,,,0.007159444,-0.001168661,0.007285027,,,
,,,,,,,0.010917067,0.00100609,0.002506577,,,
,,,,,,,0.011097546,0.007700492,0.013475309,,,
,,,,,,,0.007996349,0.005042347,0.012809302,,,
,,,,,,,-0.000409347,0.000195607,0.007561659,,,
,,,,,,,0.001339036,-0.000862612,0.004962832,,,
,,,,,,,0.001614902,0.005874902,-0.003900936,,,
,,,,,,,-0.00099253,-0.003827365,-0.001738043,,,
,,,,,,,0.005725455,0.008430595,0.006922215,,,
,,,,,,,0.004635036,0.008751156,-0.000400399,,,
,,,,,,,0.005571392,-0.004660474,0.010591383,,,
,,,,,,,0.001493655,-0.004662947,0.004392596,,,
,,,,,,,0.004399824,0.003203329,0.003151708,,,
,,,,,,,0.002535043,-0.012052618,0.005937808,,,
,,,,,,,0.005134507,-0.002182095,0.012390473,,,
,,,,,,,0.006991016,0.005252532,0.000580515,,,
,,,,,,,0.005579956,0.002550075,0.009649812,,,
,,,,,,,0.014213777,-0.00299722,0.009498103,,,
,,,,,,,0.004760648,-0.001369718,0.009836425,,,
,,,,,,,0.000331557,0.004970295,0.011380727,,,
,,,,,,,0.015155974,-0.001989548,0.008849587,,,
,,,,,,,-0.001132448,0.005626876,0.002835453,,,
,,,,,,,0.009006748,0.003833081,0.005016203,,,
,,,,,,,0.009157459,0.002720163,-0.000368399,,,
,,,,,,,0.003873628,0.005720092,-0.003320051,,,
,,,,,,,0.003105119,0.000260066,0.001229538,,,
,,,,,,,-0.001730069,0.003599429,0.007098293,,,
,,,,,,,0.005623674,0.000613003,0.005328973,,,
,,,,,,,0.002723164,-0.00470634,0.009704853,,,
,,,,,,,0.006073215,-0.001123614,0.001128808,,,
,,,,,,,0.001979444,0.003032262,0.011016102,,,
,,,,,,,0.010444797,-0.005197743,-0.002699283,,,
,,,,,,,0.003501311,0.004610122,0.006656301,,,
,,,,,,,0.001314308,-0.002136728,0.007550107,,,
,,,,,,,0.01554825,0.004260822,0.003469244,,,
,,,,,,,0.002166702,0.003777821,0.006433518,,,
,,,,,,,0.003313572,0.005477501,0.009628661,,,
,,,,,,,-2.28E-05,-0.001530202,0.001653345,,,
,,,,,,,-0.001250391,-0.001391786,0.003277653,,,
,,,,,,,0.003102384,-0.00030672,0.002061464,,,
,,,,,,,0.006453539,-0.001184961,0.003736771,,,
,,,,,,,0.002257418,0.006671146,0.010716391,,,
,,,,,,,0.012713636,-0.007712978,0.000923619,,,
,,,,,,,0.007308415,0.000322789,0.003579988,,,
,,,,,,,0.004196706,0.006317242,0.001413558,,,
,,,,,,,0.001305849,0.017240662,0.006917905,,,
,,,,,,,0.000991696,0.000826686,0.009520194,,,
,,,,,,,0.002393165,-0.001023283,0.005512689,,,
,,,,,,,0.005651315,-0.005700941,-0.000729571,,,
,,,,,,,0.002773319,0.004296526,0.009793081,,,
,,,,,,,0.002676547,0.004605823,0.007515276,,,
,,,,,,,0.010356946,0.002888948,0.003113502,,,
,,,,,,,0.00541844,0.000323095,0.000139443,,,
,,,,,,,0.00318905,-0.003817403,0.004083235,,,
,,,,,,,0.008367597,0.01020281,0.006027122,,,
,,,,,,,0.005522176,0.00682396,0.002667601,,,
,,,,,,,-0.003508394,0.001545028,0.004145509,,,
,,,,,,,0.00850828,-0.000187147,-0.000676522,,,
,,,,,,,0.011372056,0.007283608,0.006989407,,,
,,,,,,,0.006913004,0.003808846,-0.001874748,,,
,,,,,,,0.010216239,0.009592617,0.003645698,,,
,,,,,,,0.003371173,0.005949884,0.012884137,,,
,,,,,,,0.011166919,0.004324012,0.008533825,,,
,,,,,,,0.00177224,0.000535529,0.002328393,,,
,,,,,,,0.008099826,0.003920395,0.00481601,,,
,,,,,,,0.00922974,-0.002920427,0.005119888,,,
,,,,,,,0.00657646,0.002121401,-0.000124993,,,
,,,,,,,0.000331327,0.000709066,-0.000304455,,,
,,,,,,,0.005869681,-0.001476863,0.006090491,,,
,,,,,,,0.006987284,0.00241256,0.008461501,,,
,,,,,,,0.006137753,0.012077618,0.011209456,,,
,,,,,,,0.004322134,-0.003420136,0.010696073,,,
,,,,,,,0.006157744,0.004034813,0.002827216,,,
,,,,,,,-0.000972295,0.003636297,0.00335157,,,
,,,,,,,0.004919982,0.007738112,0.005319004,,,
,,,,,,,0.001899155,0.004170365,0.010608144,,,
,,,,,,,0.000661484,0.003224611,0.00058996,,,
,,,,,,,0.002554533,0.003169552,-0.000873575,,,
,,,,,,,0.00833817,0.002222616,0.002656701,,,
,,,,,,,0.008176671,0.009411326,0.003498861,,,
,,,,,,,-0.00202875,0.000889224,0.009274268,,,
,,,,,,,0.000879773,-0.001003859,0.005174586,,,
,,,,,,,0.006909837,0.001844976,0.00316458,,,
,,,,,,,0.00989462,0.000456262,0.011670635,,,
,,,,,,,-0.001470721,-0.007093445,0.006553969,,,
,,,,,,,0.007329849,0.014486671,0.016895217,,,
,,,,,,,0.008163884,0.002738329,0.005222754,,,
,,,,,,,0.005848417,-0.003397604,0.00887272,,,
,,,,,,,0.01430324,-0.003420495,0.007484911,,,
,,,,,,,0.008335006,0.001961229,0.013313929,,,
,,,,,,,0.008319197,-0.002291699,0.008214763,,,
,,,,,,,0.009188833,0.0059359,0.010993775,,,
,,,,,,,-0.002526882,0.001633718,0.01523036,,,
,,,,,,,0.013400855,-0.002711493,0.012388042,,,
,,,,,,,0.00473445,0.006175694,0.009839644,,,
,,,,,,,-0.000777941,0.000559601,0.00551662,,,
,,,,,,,0.005961237,-0.005683615,0.00358967,,,
,,,,,,,0.002809854,0.004473108,0.006593913,,,
,,,,,,,0.00689724,0.003710012,0.010789616,,,
,,,,,,,0.009810309,0.004888706,0.007475082,,,
,,,,,,,-0.001811561,0.008791434,0.004825283,,,
,,,,,,,0.00969108,-0.003722863,0.01122843,,,
,,,,,,,0.008902257,0.012879426,0.014281268,,,
,,,,,,,0.00176494,0.001790018,0.006404489,,,
,,,,,,,0.007790762,0.000229863,0.01275237,,,
,,,,,,,0.004667251,0.001057365,0.001815941,,,
,,,,,,,0.009772437,0.001666911,0.00633486,,,
,,,,,,,0.01071021,0.004288464,0.010109657,,,
,,,,,,,0.008919517,0.004700333,0.009826877,,,
,,,,,,,0.002134461,0.001823776,0.009572384,,,
,,,,,,,0.000161436,-0.005255299,0.012247725,,,
,,,,,,,0.009561323,-0.001832239,0.004463832,,,
,,,,,,,0.009860874,0.008332395,0.011695271,,,
,,,,,,,0.000299355,0.004243115,0.008193962,,,
,,,,,,,1.29438E-05,-0.003699871,0.005952151,,,
,,,,,,,0.005026021,0.003150037,0.007184339,,,
,,,,,,,0.004600804,0.006379936,0.002539587,,,
,,,,,,,0.009194701,0.006016873,0.009626143,,,
,,,,,,,0.002932057,-0.005074822,0.00271229,,,
,,,,,,,-0.001468005,0.004080858,0.00403667,,,
,,,,,,,0.009846123,0.000910737,0.006107496,,,
,,,,,,,0.01140725,0.000880047,0.001344647,,,
,,,,,,,0.007797113,-0.003581531,0.008665377,,,
,,,,,,,0.008031208,-0.002578274,0.000239672,,,
,,,,,,,0.004032472,0.005864121,0.01296194,,,
,,,,,,,0.001268775,-0.003455373,0.006258412,,,
,,,,,,,0.002475261,0.008836931,0.005358248,,,
,,,,,,,-0.001086212,0.00991777,0.00916822,,,
,,,,,,,0.009927958,0.01779192,0.021590446,,,
,,,,,,,0.008090391,0.006298635,0.004602812,,,
,,,,,,,0.00917635,0.009493564,0.002858596,,,
,,,,,,,-0.001029644,0.008105575,0.011893021,,,
,,,,,,,0.003406258,0.002138079,0.015981953,,,
,,,,,,,0.008079354,0.00215702,0.006284492,,,
,,,,,,,0.008028489,0.010308985,0.006083468,,,
,,,,,,,0.016395967,0.005266674,0.00953334,,,
,,,,,,,0.002642652,0.006955314,0.003621534,,,
,,,,,,,0.013107797,-0.00417613,0.010845235,,,
,,,,,,,0.003444426,0.004191029,0.001072198,,,
,,,,,,,0.009092934,0.006982904,0.015289426,,,
,,,,,,,0.00514878,-0.003496123,0.016127014,,,
,,,,,,,0.010290414,0.004890416,0.008332369,,,
,,,,,,,0.007706345,0.000402481,0.003708245,,,
,,,,,,,0.011036189,-0.004988178,0.004237021,,,
,,,,,,,0.000218816,0.002495754,0.011808473,,,
,,,,,,,0.005668787,-0.000872356,0.004377402,,,
,,,,,,,0.001868831,0.009920046,0.011952898,,,
,,,,,,,0.00532357,0.007340921,0.015401908,,,
,,,,,,,0.010875534,-0.000807803,0.007865557,,,
,,,,,,,-0.00554119,0.004651991,0.013322444,,,
,,,,,,,0.012172118,-0.000706102,0.007792545,,,
,,,,,,,0.005105062,0.000456921,0.008716015,,,
,,,,,,,0.001581056,-0.002284059,0.008007819,,,
,,,,,,,0.009949893,0.003028002,0.004896285,,,
,,,,,,,0.006774001,0.012974635,0.005848515,,,
,,,,,,,0.009503134,0.002266737,0.011515213,,,
,,,,,,,0.015316528,0.003723592,0.018980471,,,
,,,,,,,0.012126732,-0.003524397,0.010110839,,,
,,,,,,,0.00360842,-0.003509966,0.003262648,,,
,,,,,,,0.003198648,-0.001924849,0.010659624,,,
,,,,,,,0.015702642,0.004020987,0.011015633,,,
,,,,,,,0.0117857,-0.00324811,0.012131382,,,
,,,,,,,0.009157548,0.010527695,0.006190704,,,
,,,,,,,0.008967884,0.004342258,0.010932888,,,
,,,,,,,0.003955739,0.000991026,0.008616019,,,
,,,,,,,0.006069955,0.008876816,0.006019588,,,
,,,,,,,0.005069483,0.004868949,0.006187257,,,
,,,,,,,-0.004933288,0.000426052,0.006434395,,,
,,,,,,,0.007383193,0.011260533,0.015013444,,,
,,,,,,,0.005257016,0.008152365,0.00806757,,,
,,,,,,,0.013099973,0.009923892,0.009399856,,,
,,,,,,,0.010162245,-0.004897088,0.01218064,,,
,,,,,,,0.006631783,0.005228858,0.010673908,,,
,,,,,,,0.002508651,0.002801365,0.015226294,,,
,,,,,,,0.009478379,0.006959124,0.003833093,,,
,,,,,,,0.013229178,0.004596176,0.010942037,,,
,,,,,,,0.007665555,-0.002428617,0.009236961,,,
,,,,,,,0.006456525,-0.000581417,0.012312954,,,
,,,,,,,0.004959325,-0.001253836,0.015213467,,,
,,,,,,,0.005127003,-0.010058592,0.005168373,,,
,,,,,,,0.0148092,0.002805881,0.011013196,,,
,,,,,,,0.000349828,-0.00028314,0.005200896,,,
,,,,,,,0.014329304,-0.001349464,0.006910684,,,
,,,,,,,0.011507928,0.013441076,0.010025583,,,
,,,,,,,0.018205485,0.006001491,0.009592516,,,
,,,,,,,0.006142413,-0.005262961,0.012308242,,,
,,,,,,,0.007557925,0.002962616,0.007218528,,,
,,,,,,,0.004132433,0.000282782,0.008659611,,,
,,,,,,,0.001047941,0.009423516,0.015963044,,,
,,,,,,,0.002325385,0.006932664,0.010956094,,,
,,,,,,,0.007350777,-0.002063998,-0.006182777,,,
,,,,,,,0.003988228,-0.004992966,0.010534338,,,
,,,,,,,0.014353044,0.007056853,0.004997991,,,
,,,,,,,0.008420808,-0.001939957,0.001813072,,,
,,,,,,,0.006939816,0.001007973,0.009204389,,,
,,,,,,,0.009029175,-0.001445042,0.002635243,,,
,,,,,,,-0.00321553,-0.005539352,0.007681009,,,
,,,,,,,0.003992977,0.007569816,0.01187682,,,
,,,,,,,0.004735988,0.004709336,0.009935957,,,
,,,,,,,0.007129131,0.001392625,0.006200729,,,
,,,,,,,0.009093488,-0.000904382,0.020301952,,,
,,,,,,,0.006706012,-4.30E-05,0.010743664,,,
,,,,,,,0.004206268,0.003540291,0.004417852,,,
,,,,,,,0.008072198,0.007594516,0.008545352,,,
,,,,,,,0.012899846,0.005939259,0.015173319,,,
,,,,,,,0.00606965,-0.003025698,0.008725527,,,
,,,,,,,-0.000743346,0.002675602,0.014111803,,,
,,,,,,,0.005583825,0.010645506,0.004502912,,,
,,,,,,,0.013349773,-0.000770811,0.011341735,,,
,,,,,,,0.01137255,0.004111984,0.013459807,,,
,,,,,,,0.002675927,-0.003534864,0.001353456,,,
,,,,,,,0.002329392,-0.005443404,0.014716317,,,
,,,,,,,0.0090934,0.000556525,0.006177155,,,
,,,,,,,0.001726745,0.005758366,0.002127348,,,
,,,,,,,0.000782356,0.003597638,0.006949938,,,
,,,,,,,-0.007530183,0.003744261,0.010369202,,,
,,,,,,,0.001150353,0.002959938,0.006495941,,,
,,,,,,,0.004757314,0.001861166,0.003261357,,,
,,,,,,,-0.000730624,0.006083704,0.004263174,,,
,,,,,,,0.000176993,-0.007835563,0.008640901,,,
,,,,,,,0.009340157,0.007603372,0.008075755,,,
,,,,,,,0.009752925,0.00905417,0.01038339,,,
,,,,,,,0.005199624,-0.002588553,0.016047303,,,
,,,,,,,0.015276717,-0.002207804,0.000831541,,,
,,,,,,,-0.008049126,8.29947E-05,0.009412568,,,
,,,,,,,0.004479807,0.000480144,0.002433339,,,
,,,,,,,0.007953109,-0.004406773,0.00280402,,,
,,,,,,,0.000387182,0.001072917,0.012816223,,,
,,,,,,,-0.00804275,0.002990123,0.007596299,,,
,,,,,,,0.008595695,0.003143834,0.017283535,,,
,,,,,,,0.004710542,0.003946953,0.01032798,,,
,,,,,,,0.009513807,0.005158482,0.005159939,,,
,,,,,,,0.002198162,0.003863696,0.005978271,,,
,,,,,,,0.002037843,-0.000549316,0.009220394,,,
,,,,,,,0.007393798,-0.00484521,0.003410587,,,
,,,,,,,0.014725992,0.01061201,0.006285884,,,
,,,,,,,0.000711249,0.002824671,0.013771118,,,
,,,,,,,0.013048723,0.009761593,0.009245201,,,
,,,,,,,0.000573499,0.003533187,0.007481146,,,
,,,,,,,0.00447289,0.005774533,0.014770416,,,
,,,,,,,0.010021212,0.008307635,0.014771185,,,
,,,,,,,0.00100124,0.013072292,0.010822962,,,
,,,,,,,0.014852347,0.000926952,0.017777094,,,
,,,,,,,0.006115298,-0.001370669,0.004760563,,,
,,,,,,,0.018340615,-0.00242066,0.004706835,,,
,,,,,,,0.002242255,-0.000752577,-0.000753719,,,
,,,,,,,0.004904253,-0.002731985,0.011200478,,,
,,,,,,,0.012088106,0.003848124,0.016259658,,,
,,,,,,,0.001626649,0.008455663,0.015199025,,,
,,,,,,,0.001798125,-0.000949032,0.017403336,,,
,,,,,,,0.012641741,0.005308117,0.007856622,,,
,,,,,,,0.005609355,0.006178979,0.007010989,,,
,,,,,,,-0.000228551,0.00156808,0.005507792,,,
,,,,,,,0.013364183,0.005421269,0.006066696,,,
,,,,,,,0.004872025,0.012406498,0.00548043,,,
,,,,,,,-0.000433292,-0.009545298,0.006384288,,,
,,,,,,,0.003428237,0.002991724,0.014360402,,,
,,,,,,,0.007306563,-0.003266141,0.004720791,,,
,,,,,,,0.005312517,-0.005042535,0.001743261,,,
,,,,,,,0.011206802,0.003318329,-0.000237617,,,
,,,,,,,0.00130573,0.008884187,0.004112712,,,
,,,,,,,0.002368134,0.009631223,0.004772626,,,
,,,,,,,0.011403588,0.007649593,0.006927511,,,
,,,,,,,0.011464929,-0.005766758,0.006785521,,,
,,,,,,,0.004977247,0.004710895,0.003701646,,,
,,,,,,,0.007000281,0.001066717,0.013976172,,,
,,,,,,,0.005696114,0.006978094,0.01832533,,,
,,,,,,,0.016941818,0.009217446,0.005382375,,,
,,,,,,,-0.001320631,-0.002709827,-0.006830655,,,
,,,,,,,0.013190541,0.008441981,0.020852884,,,
,,,,,,,0.004172705,-0.001086775,0.008709788,,,
,,,,,,,0.006284671,0.013862393,0.013027862,,,
,,,,,,,0.004456872,0.000208491,0.014673813,,,
,,,,,,,0.007207816,0.000688814,0.008145104,,,
,,,,,,,0.011240823,0.005430713,0.012483986,,,
,,,,,,,0.007143505,-0.004174177,0.01020508,,,
,,,,,,,0.00382008,0.003306285,0.010073559,,,
,,,,,,,0.002316253,0.004680508,0.009046748,,,
,,,,,,,0.012279995,0.01147566,0.006183902,,,
,,,,,,,0.003643446,-0.001891273,0.01974967,,,
,,,,,,,0.010841363,0.011888856,0.012555253,,,
,,,,,,,-0.001053124,0.008142498,0.015826601,,,
,,,,,,,-0.000434008,-0.003740212,0.008460067,,,
,,,,,,,0.011350087,0.004655108,0.010050332,,,
,,,,,,,-4.95E-05,-0.001094344,0.007628025,,,
,,,,,,,0.014144254,0.000529461,0.009033339,,,
,,,,,,,0.02151136,0.000678923,0.012129878,,,
,,,,,,,-0.002276164,0.007931211,0.010423212,,,
,,,,,,,0.011427902,0.004183107,0.001301768,,,
,,,,,,,0.006088381,0.011472518,0.007051009,,,
,,,,,,,0.00651028,-0.003364177,0.006609859,,,
,,,,,,,0.006499774,0.01162015,0.003098838,,,
,,,,,,,0.001636863,0.004638479,0.000919985,,,
