Sample6_Ex340_Em440,,Sample6_Ex340_Em490,,
Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),
252.0041656,193.6562653,252.0144806,244.9758759,
252.5041656,191.8290558,252.5144806,240.6107788,
253.0041656,198.6673889,253.0144806,241.5071106,
253.5041656,192.328186,253.5144806,243.0316467,
254.0041656,193.0770569,254.0144806,245.309906,
254.5041656,196.9730835,254.5144806,241.0362396,
255.0041656,193.2608643,255.0144958,245.7814789,
255.5041656,185.3588715,255.5144806,241.9975433,
256.0041809,191.9473114,256.0144958,246.6021729,
256.5041809,182.1265869,256.5144958,235.5786591,
257.0041809,185.4282379,257.0144958,240.333252,
257.5041809,179.7292328,257.5144958,238.2787018,
258.0041809,176.8165894,258.0144958,232.9902954,
258.5041809,170.6676788,258.5144958,231.2328796,
259.0041809,176.7210846,259.0144958,237.7197723,
259.5041809,164.0304108,259.5144958,233.195816,
260.0041809,166.0345917,260.0144958,228.3254242,
260.5041809,157.6023712,260.5144958,235.022171,
261.0041809,156.486618,261.0144958,234.9440308,
261.5041809,153.5591125,261.5144958,230.5065765,
262.0041809,153.705719,262.0144958,229.118515,
262.5041809,147.5849915,262.5144958,228.9680176,
263.0041809,146.4454956,263.0144958,224.622406,
263.5041809,143.0050049,263.5144958,226.8579712,
264.0041809,143.2102814,264.0144958,223.4566193,
264.5041809,136.9637909,264.5144958,219.3783569,
265.0041809,135.7485199,265.0144958,223.5518951,
265.5041809,135.8850861,265.5144958,219.249527,
266.0041809,136.8826904,266.0144958,222.9504395,
266.5041809,140.4887695,266.5144958,226.3718567,
267.0041809,136.0898743,267.0144958,220.2384644,
267.5041809,142.3637848,267.5144958,228.3173828,
268.0041809,147.0911255,268.0144958,223.8114166,
268.5041809,149.348053,268.5144958,225.9822388,
269.0041809,149.6419067,269.0144958,223.4906921,
269.5041809,155.8887177,269.5144958,227.7103119,
270.0041809,156.8495483,270.0144958,229.842392,
270.5041809,164.6943359,270.5144958,231.4999542,
271.0041809,161.5437775,271.0144958,232.9328766,
271.5041809,165.575882,271.5144958,236.7111511,
272.0041809,165.8803253,272.0144958,230.569397,
272.5041809,174.994751,272.5144958,233.3283386,
273.0041809,173.5737152,273.0144958,234.2235413,
273.5041809,183.3306427,273.5144958,236.3001251,
274.0041809,177.3088684,274.0144958,240.6303101,
